,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,17.071428571428573,15.625,15.328571428571427,15.349999999999998,14.928571428571429,14.825,12.85,13.912500000000001,20.45714285714286,28.924999999999997,40.98571428571428,44.4875,42.971428571428575,43.025000000000006,30.587500000000002,29.275,33.857142857142854,36.8875,32.4625,31.225,28.942857142857147,39.85,40.92857142857143,39.8125,40.55714285714286,39.0,39.862500000000004,42.7875,40.65714285714285,38.487500000000004,37.07142857142857,39.6,38.199999999999996,39.9625,37.7,36.4,32.01428571428571,31.962500000000002,29.499999999999996,26.375,27.400000000000002,26.457142857142856,26.62857142857143,27.28571428571429,24.985714285714288,22.662499999999998,25.7875,24.0
1,23.371428571428574,22.325000000000003,22.928571428571427,26.087500000000002,19.914285714285715,23.175,28.362500000000004,36.824999999999996,40.08571428571429,38.8375,38.58571428571429,31.050000000000004,36.98571428571428,41.4375,43.162499999999994,44.699999999999996,46.1,43.8875,35.974999999999994,41.4625,43.028571428571425,38.85,34.628571428571426,37.5875,38.442857142857136,37.862500000000004,38.725,36.99999999999999,33.24285714285714,36.6625,37.457142857142856,33.425,35.74285714285714,38.775,37.75,35.2875,29.4,35.6625,34.675000000000004,33.125,32.48571428571428,31.58571428571429,31.142857142857142,30.557142857142853,30.699999999999996,31.174999999999997,29.75,25.3
2,27.2,26.7875,27.75714285714286,28.224999999999998,24.88571428571429,32.45,33.7875,39.3375,41.785714285714285,41.962500000000006,34.371428571428574,33.825,33.4,31.087500000000002,38.125,38.3875,37.614285714285714,40.025,40.55,41.8625,42.91428571428571,41.349999999999994,38.08571428571429,40.7125,40.114285714285714,38.7375,40.4875,42.175000000000004,39.51428571428571,40.4625,38.300000000000004,40.987500000000004,41.77142857142858,42.875,45.1375,41.4,38.57142857142857,41.81249999999999,42.387499999999996,40.987500000000004,38.44285714285714,36.25714285714286,39.31428571428571,36.028571428571425,36.74285714285714,36.525000000000006,33.3875,32.087500000000006
3,34.61428571428571,33.5375,29.942857142857147,30.837500000000002,27.12857142857143,29.25,30.975,32.262499999999996,33.357142857142854,36.625,42.58571428571429,45.362500000000004,39.27142857142858,39.5,42.65,41.3625,34.84285714285714,32.575,32.3125,32.550000000000004,35.89999999999999,36.650000000000006,35.15714285714285,36.325,36.885714285714286,38.325,37.800000000000004,37.25,34.9,37.175000000000004,39.528571428571425,37.9125,38.228571428571435,36.2375,35.31249999999999,33.037499999999994,30.442857142857143,33.7625,31.6875,28.0,30.442857142857143,31.97142857142857,30.82857142857143,30.575,30.61428571428571,31.662499999999994,31.35,29.275
4,31.428571428571427,32.75,33.285714285714285,36.4,29.571428571428577,31.387500000000003,31.8,30.175,26.11428571428571,29.799999999999997,31.38571428571429,29.237499999999997,32.18571428571429,36.474999999999994,36.375,33.775000000000006,36.699999999999996,32.6,38.1125,33.0625,40.4,42.25,40.1857142857143,45.237500000000004,43.199999999999996,42.1625,38.275000000000006,42.425,44.39999999999999,45.8375,45.214285714285715,46.6125,45.78571428571428,38.275,42.6125,38.875,34.37142857142857,37.3,35.275,36.525,34.51428571428571,36.0,39.971428571428575,40.08571428571428,39.07142857142857,32.525000000000006,35.212500000000006,24.8625
5,26.02857142857143,27.887500000000003,25.1,25.875,22.02857142857143,29.125,35.762499999999996,32.4,49.64285714285713,49.625,52.81428571428571,48.725,62.34285714285715,57.675,53.1125,47.7875,51.885714285714286,53.237500000000004,59.4875,58.5125,59.11428571428571,57.7625,51.771428571428565,54.74999999999999,52.442857142857136,48.337500000000006,51.887499999999996,53.487500000000004,49.699999999999996,53.2625,54.25714285714286,55.112500000000004,54.10000000000001,53.15,52.65,46.3875,48.01428571428572,45.974999999999994,40.912499999999994,37.525,36.0,36.32857142857143,38.228571428571435,39.5,37.185714285714276,42.225,39.087500000000006,38.5125
6,35.8,37.675,45.24285714285714,46.525000000000006,40.2,42.900000000000006,40.0875,46.775,50.44285714285714,56.7375,56.67142857142857,54.337500000000006,51.65714285714286,61.175,59.24999999999999,59.4,59.642857142857146,58.12500000000001,57.4875,55.550000000000004,55.34285714285715,53.525,52.628571428571426,54.4375,54.88571428571429,52.612500000000004,57.5,55.325,55.457142857142856,54.9625,56.57142857142857,53.67499999999999,47.67142857142858,45.025,48.2,44.587500000000006,46.24285714285713,49.887499999999996,47.425000000000004,46.7375,48.385714285714286,48.17142857142857,45.08571428571429,50.628571428571426,50.41428571428572,48.3,44.4625,36.6875
7,34.44285714285714,33.075,35.57142857142857,38.512499999999996,31.72857142857143,35.5375,34.275,33.8875,33.82857142857143,31.512500000000003,29.900000000000002,27.2625,28.057142857142857,31.849999999999994,32.4125,34.3875,28.185714285714283,26.562499999999996,31.05,27.724999999999998,28.08571428571429,36.25,36.857142857142854,29.737500000000004,38.55714285714286,37.425,39.775,42.150000000000006,45.98571428571428,39.7125,42.557142857142864,42.725,40.885714285714286,37.075,34.612500000000004,32.800000000000004,34.228571428571435,34.25,34.65,33.425000000000004,31.2,32.15714285714286,30.61428571428571,34.0,27.81428571428572,25.575,20.962499999999995,22.099999999999998
8,18.357142857142858,17.3625,16.8,17.125,14.700000000000001,19.1375,30.099999999999998,48.099999999999994,50.34285714285715,50.50000000000001,43.75714285714285,41.375,42.1857142857143,47.6,47.3125,50.400000000000006,49.0,51.5875,52.324999999999996,51.62500000000001,56.01428571428572,54.475,54.01428571428572,57.512499999999996,54.542857142857144,54.137499999999996,52.12500000000001,46.53750000000001,46.51428571428572,46.087500000000006,47.528571428571425,45.3125,38.65714285714286,37.0875,34.3,31.375,31.314285714285713,37.5625,36.400000000000006,36.1,33.642857142857146,33.628571428571426,32.7,32.271428571428565,31.87142857142857,32.2625,33.5125,34.68750000000001
9,34.74285714285715,30.674999999999997,31.400000000000002,27.7625,23.499999999999996,33.412499999999994,35.4875,40.637499999999996,39.957142857142856,36.125,35.67142857142857,47.4875,44.35714285714287,49.12499999999999,48.6125,44.93749999999999,38.22857142857142,43.3875,51.6125,50.875,53.87142857142858,58.212500000000006,49.371428571428574,49.52499999999999,49.271428571428565,49.59999999999999,50.5375,47.97499999999999,51.31428571428571,53.862500000000004,57.25714285714286,55.225,50.714285714285715,50.25,51.7875,45.775000000000006,41.67142857142857,42.7125,43.3125,38.625,39.45714285714286,40.142857142857146,36.57142857142858,29.814285714285717,20.328571428571426,30.5,30.7,37.575
